Width,Height
1920,869
348,332,1736277638671
365,342,1736277638677
379,348,1736277638683
390,349,1736277638690
401,351,1736277638698
411,352,1736277638706
422,352,1736277638714
422,353,1736277638794
425,353,1736277638804
429,354,1736277638817
445,356,1736277638823
463,356,1736277638830
472,356,1736277638836
503,358,1736277638844
522,358,1736277638855
532,358,1736277638861
543,359,1736277638868
550,362,1736277638878
552,363,1736277638886
554,364,1736277638894
557,365,1736277638902
558,366,1736277638910
568,370,1736277638918
580,373,1736277638926
585,376,1736277638934
613,383,1736277638945
633,389,1736277638952
661,397,1736277638960
681,401,1736277638968
689,404,1736277638976
692,405,1736277638984
693,405,1736277639348
693,405,1736277639611
695,405,1736277639621
699,407,1736277639629
706,408,1736277639636
711,411,1736277639644
717,415,1736277639659
720,418,1736277639669
721,421,1736277639679
722,422,1736277639688
722,423,1736277639702
722,423,1736277639825
723,424,1736277639833
724,425,1736277639840
726,427,1736277639848
727,429,1736277639856
729,430,1736277639864
731,431,1736277639874
734,433,1736277639882
737,435,1736277639890
737,436,1736277639898
738,436,1736277639906
739,437,1736277639914
740,438,1736277639923
741,438,1736277639930
744,440,1736277639940
750,444,1736277639948
755,446,1736277639956
760,449,1736277639964
766,451,1736277639972
772,454,1736277639980
779,457,1736277639988
789,459,1736277639996
796,461,1736277640006
803,461,1736277640014
815,461,1736277640022
826,461,1736277640030
846,461,1736277640038
859,459,1736277640046
887,455,1736277640054
903,451,1736277640062
934,445,1736277640072
968,437,1736277640080
994,433,1736277640088
1020,429,1736277640096
1040,425,1736277640104
1055,424,1736277640112
1057,422,1736277640120
1057,421,1736277640144
1056,421,1736277640152
1053,421,1736277640160
1049,421,1736277640168
1040,423,1736277640176
1030,423,1736277640186
1022,423,1736277640194
1005,424,1736277640202
991,426,1736277640210
965,426,1736277640218
948,428,1736277640226
929,428,1736277640234
910,428,1736277640242
882,428,1736277640252
860,428,1736277640260
849,428,1736277640268
821,428,1736277640276
803,428,1736277640284
780,426,1736277640292
764,426,1736277640300
749,423,1736277640308
741,423,1736277640318
739,422,1736277640326
738,421,1736277640334
738,420,1736277640382
739,420,1736277640392
740,419,1736277640399
742,418,1736277640406
745,416,1736277640415
748,415,1736277640422
751,413,1736277640430
753,413,1736277640438
756,411,1736277640453
767,411,1736277640459
783,411,1736277640465
791,411,1736277640471
807,411,1736277640481
835,411,1736277640488
865,411,1736277640500
897,413,1736277640506
939,413,1736277640512
977,413,1736277640520
1011,413,1736277640528
1051,411,1736277640536
1089,409,1736277640546
1133,405,1736277640554
1169,401,1736277640562
1215,397,1736277640570
1263,393,1736277640578
1309,391,1736277640586
1357,389,1736277640598
1407,389,1736277640606
1453,389,1736277640613
1485,387,1736277640622
1521,385,1736277640630
1551,385,1736277640637
1570,385,1736277640647
1590,383,1736277640653
1607,381,1736277640660
1618,379,1736277640670
1626,378,1736277640678
1631,375,1736277640686
1634,374,1736277640694
1637,373,1736277640703
1639,373,1736277640710
1641,372,1736277640718
1642,372,1736277640731
1643,372,1736277640743
1644,372,1736277640784
1649,378,1736277640799
1654,382,1736277640807
1657,387,1736277640814
1660,390,1736277640823
1662,394,1736277640830
1664,396,1736277640841
1667,399,1736277640848
1672,404,1736277640857
1678,411,1736277640864
1681,415,1736277640872
1684,418,1736277640881
1690,423,1736277640889
1695,424,1736277640896
1706,430,1736277640907
1717,436,1736277640914
1727,441,1736277640922
1737,444,1736277640930
1743,445,1736277640938
1747,445,1736277640946
1752,445,1736277640954
1754,445,1736277640962
1758,445,1736277640970
1762,442,1736277640981
1767,438,1736277640988
1774,433,1736277640996
1788,421,1736277641004
1806,407,1736277641012
1826,387,1736277641020
1850,365,1736277641034
1874,343,1736277641041
1896,321,1736277641047
1919,295,1736277641054
1919,281,1736277641062
1919,271,1736277641070
1919,262,1736277641078
1919,257,1736277641086
1919,255,1736277641094
1919,252,1736277641102
1919,251,1736277641113
1919,250,1736277641148
1918,250,1736277641168
1917,250,1736277641186
1918,250,1736277641300
1918,251,1736277641310
1919,253,1736277641318
1919,255,1736277641325
1917,561,1736277642027
1911,552,1736277642037
1898,533,1736277642046
1882,511,1736277642059
1866,485,1736277642066
1834,445,1736277642071
1796,407,1736277642077
1752,367,1736277642084
1716,337,1736277642092
1674,313,1736277642102
1644,303,1736277642110
1614,301,1736277642118
1597,301,1736277642126
1580,301,1736277642134
1549,303,1736277642142
1513,303,1736277642150
1467,305,1736277642159
1419,307,1736277642169
1377,309,1736277642176
1337,309,1736277642184
1301,309,1736277642192
1271,309,1736277642200
1243,309,1736277642208
1221,309,1736277642216
1197,307,1736277642224
1189,306,1736277642235
1186,305,1736277642242
1185,305,1736277642368
1177,305,1736277642378
1163,305,1736277642386
1144,305,1736277642392
1110,305,1736277642400
1084,309,1736277642408
1054,315,1736277642417
1018,321,1736277642424
970,329,1736277642432
922,337,1736277642441
858,347,1736277642448
798,355,1736277642457
738,361,1736277642467
686,367,1736277642474
652,373,1736277642482
604,383,1736277642490
576,391,1736277642498
556,395,1736277642506
528,405,1736277642514
519,408,1736277642522
508,414,1736277642531
499,420,1736277642541
492,426,1736277642548
490,430,1736277642557
489,430,1736277642564
489,431,1736277642577
489,432,1736277642602
488,433,1736277642613
488,435,1736277642620
487,438,1736277642626
485,442,1736277642632
484,445,1736277642638
483,448,1736277642646
482,449,1736277642654
483,448,1736277642708
485,447,1736277642717
489,444,1736277642725
499,441,1736277642732
528,433,1736277642739
558,429,1736277642746
590,427,1736277642754
620,427,1736277642762
650,427,1736277642772
660,429,1736277642780
673,430,1736277642788
677,433,1736277642796
678,434,1736277642805
678,435,1736277642812
678,437,1736277642820
676,441,1736277642829
670,448,1736277642836
668,451,1736277642844
659,463,1736277642852
648,477,1736277642860
643,481,1736277642871
638,487,1736277642878
635,490,1736277642886
629,493,1736277642894
626,494,1736277642903
622,494,1736277642910
619,494,1736277642918
615,494,1736277642927
609,494,1736277642936
603,494,1736277642944
592,491,1736277642952
580,486,1736277642960
571,483,1736277642968
560,479,1736277642976
551,477,1736277642984
543,473,1736277642993
538,472,1736277643002
535,471,1736277643011
533,470,1736277643018
532,469,1736277643026
532,468,1736277643048
531,467,1736277643072
530,467,1736277643082
529,466,1736277643088
528,464,1736277643094
527,464,1736277643101
526,463,1736277643109
525,463,1736277643130
525,462,1736277643141
525,461,1736277643181
523,460,1736277643191
521,458,1736277643198
520,457,1736277643205
518,456,1736277643211
517,455,1736277643219
516,455,1736277643227
515,454,1736277643234
513,453,1736277643241
511,453,1736277643248
507,453,1736277643257
505,452,1736277643264
501,451,1736277643272
496,451,1736277643280
494,450,1736277643288
492,449,1736277643296
492,448,1736277643312
491,448,1736277643318
490,447,1736277643327
490,446,1736277643334
490,444,1736277643343
490,443,1736277643356
490,442,1736277643384
491,442,1736277643533
492,442,1736277643547
496,440,1736277643554
509,436,1736277643562
517,435,1736277643569
528,432,1736277643577
537,430,1736277643586
545,429,1736277643593
552,429,1736277643601
567,427,1736277643611
575,427,1736277643618
607,429,1736277643635
627,431,1736277643644
646,437,1736277643652
666,443,1736277643660
686,447,1736277643668
703,453,1736277643677
718,456,1736277643685
741,464,1736277643693
759,470,1736277643701
784,477,1736277643710
801,482,1736277643719
818,488,1736277643728
835,492,1736277643735
845,493,1736277643744
859,498,1736277643754
869,500,1736277643763
883,503,1736277643770
889,505,1736277643777
892,506,1736277643784
895,506,1736277643791
896,506,1736277643799
897,507,1736277643806
900,507,1736277643812
902,507,1736277643819
906,508,1736277643826
912,509,1736277643833
916,509,1736277643841
922,509,1736277643854
930,511,1736277643862
935,512,1736277643872
941,512,1736277643880
947,514,1736277643888
957,517,1736277643896
961,517,1736277643903
964,518,1736277643911
967,518,1736277643919
969,518,1736277643932
971,519,1736277643939
973,519,1736277643946
977,520,1736277643953
979,521,1736277643960
982,522,1736277643967
986,523,1736277643974
992,524,1736277643981
1000,526,1736277643992
1007,526,1736277644000
1012,527,1736277644007
1016,528,1736277644013
1021,529,1736277644023
1026,530,1736277644030
1030,532,1736277644037
1036,534,1736277644043
1045,537,1736277644053
1053,538,1736277644060
1057,539,1736277644067
1066,542,1736277644077
1070,542,1736277644084
1080,543,1736277644091
1088,545,1736277644097
1093,545,1736277644104
1096,546,1736277644112
1099,546,1736277644121
1104,546,1736277644128
1108,546,1736277644136
1112,546,1736277644145
1114,546,1736277644152
1118,545,1736277644158
1120,544,1736277644166
1123,544,1736277644174
1126,544,1736277644182
1131,543,1736277644190
1138,541,1736277644199
1144,541,1736277644206
1150,540,1736277644214
1153,540,1736277644222
1153,539,1736277644229
1153,539,1736277644272
1152,539,1736277644282
1150,539,1736277644291
1147,539,1736277644298
1141,538,1736277644306
1127,538,1736277644313
1105,538,1736277644326
1078,538,1736277644334
1046,536,1736277644340
1014,534,1736277644348
974,532,1736277644355
932,530,1736277644362
892,526,1736277644375
846,524,1736277644382
798,520,1736277644389
764,518,1736277644396
728,516,1736277644405
686,516,1736277644412
650,516,1736277644423
622,516,1736277644430
600,516,1736277644437
591,516,1736277644444
589,516,1736277644453
590,515,1736277644487
592,515,1736277644503
595,515,1736277644510
596,515,1736277644517
597,515,1736277644583
598,515,1736277644594
600,515,1736277644603
603,515,1736277644611
606,515,1736277644619
611,515,1736277644627
619,515,1736277644635
626,515,1736277644643
629,515,1736277644650
633,515,1736277644657
638,515,1736277644665
641,515,1736277644673
644,516,1736277644681
647,516,1736277644688
650,516,1736277644696
652,516,1736277644704
654,517,1736277644714
656,517,1736277644722
657,517,1736277644730
658,517,1736277644750
659,517,1736277644758
662,517,1736277644766
666,518,1736277644773
678,518,1736277644781
693,518,1736277644795
714,518,1736277644803
752,518,1736277644811
782,518,1736277644811
822,518,1736277644823
872,518,1736277644830
920,518,1736277644837
966,518,1736277644847
1020,518,1736277644854
1064,518,1736277644861
1106,516,1736277644871
1146,516,1736277644879
1184,516,1736277644886
1220,516,1736277644893
1250,516,1736277644901
1278,516,1736277644914
1298,516,1736277644926
1306,516,1736277644933
1311,516,1736277644940
1312,516,1736277644947
1311,517,1736277645157
1310,517,1736277645168
1304,519,1736277645176
1298,520,1736277645183
1289,522,1736277645191
1262,526,1736277645198
1240,528,1736277645205
1212,532,1736277645212
1176,534,1736277645219
1142,534,1736277645235
1094,538,1736277645242
1044,540,1736277645250
990,542,1736277645257
938,544,1736277645264
880,546,1736277645271
818,548,1736277645278
770,548,1736277645289
722,548,1736277645297
668,550,1736277645304
626,550,1736277645314
592,552,1736277645322
556,552,1736277645329
539,552,1736277645336
525,552,1736277645343
514,552,1736277645356
511,552,1736277645364
512,552,1736277645430
515,551,1736277645440
518,551,1736277645448
522,549,1736277645459
528,547,1736277645467
544,544,1736277645474
558,542,1736277645481
592,535,1736277645490
622,531,1736277645502
652,523,1736277645509
692,513,1736277645517
732,503,1736277645524
784,491,1736277645531
834,483,1736277645539
886,475,1736277645547
948,471,1736277645555
1012,469,1736277645568
1062,469,1736277645575
1114,467,1736277645582
1154,467,1736277645589
1190,467,1736277645597
1218,469,1736277645611
1237,471,1736277645619
1245,472,1736277645625
1249,473,1736277645632
1250,473,1736277645640
1250,474,1736277645749
1250,478,1736277645761
1249,484,1736277645769
1244,495,1736277645777
1236,513,1736277645785
1226,531,1736277645792
1220,551,1736277645799
1212,583,1736277645806
1206,613,1736277645817
1200,645,1736277645825
1198,677,1736277645832
1194,713,1736277645841
1190,741,1736277645848
1186,756,1736277645859
1184,762,1736277645867
1182,765,1736277645874
1180,767,1736277645880
1177,769,1736277645887
1175,770,1736277645896
1172,771,1736277645908
1168,772,1736277645915
1162,772,1736277645921
1152,772,1736277645933
1135,767,1736277645940
1118,763,1736277645947
1090,755,1736277645954
1068,751,1736277645961
1040,741,1736277645975
1010,729,1736277645983
990,719,1736277645991
964,701,1736277646000
948,689,1736277646008
924,663,1736277646015
912,650,1736277646023
889,622,1736277646030
865,594,1736277646037
833,554,1736277646047
799,518,1736277646054
763,486,1736277646065
737,470,1736277646073
707,452,1736277646080
691,446,1736277646087
679,443,1736277646094
677,442,1736277646108
678,442,1736277646134
681,442,1736277646143
685,442,1736277646151
698,442,1736277646158
717,443,1736277646165
739,443,1736277646174
777,443,1736277646184
809,441,1736277646192
861,437,1736277646200
907,437,1736277646208
955,437,1736277646215
1017,443,1736277646223
1069,449,1736277646230
1125,459,1736277646241
1149,465,1736277646248
1191,473,1736277646256
1215,479,1736277646265
1246,487,1736277646272
1268,495,1736277646279
1286,503,1736277646290
1304,515,1736277646298
1312,519,1736277646305
1318,524,1736277646312
1320,527,1736277646320
1320,529,1736277646333
1320,532,1736277646341
1320,534,1736277646348
1318,539,1736277646355
1316,543,1736277646362
1312,548,1736277646369
1306,558,1736277646381
1297,577,1736277646388
1287,594,1736277646395
1278,608,1736277646404
1267,621,1736277646411
1250,641,1736277646423
1234,655,1736277646431
1212,675,1736277646438
1198,682,1736277646445
1181,694,1736277646452
1169,700,1736277646465
1159,703,1736277646473
1146,707,1736277646481
1127,709,1736277646488
1108,709,1736277646495
1076,707,1736277646502
1050,701,1736277646510
1014,693,1736277646523
984,683,1736277646532
950,669,1736277646539
914,651,1736277646546
886,635,1736277646553
858,611,1736277646560
828,579,1736277646567
806,547,1736277646575
790,513,1736277646583
780,477,1736277646599
776,443,1736277646606
776,421,1736277646613
780,406,1736277646620
783,401,1736277646627
786,395,1736277646633
799,387,1736277646647
807,384,1736277646655
822,380,1736277646661
845,376,1736277646668
869,372,1736277646675
901,372,1736277646683
931,374,1736277646691
955,382,1736277646699
977,394,1736277646707
993,410,1736277646715
1007,427,1736277646725
1017,449,1736277646733
1021,467,1736277646741
1025,486,1736277646749
1027,508,1736277646762
1027,540,1736277646769
1023,562,1736277646776
1017,584,1736277646783
1007,618,1736277646791
999,638,1736277646799
995,646,1736277646807
989,660,1736277646815
984,667,1736277646829
983,669,1736277646836
983,670,1736277646843
983,669,1736277646940
983,667,1736277646950
983,664,1736277646957
983,657,1736277646963
984,655,1736277646970
985,653,1736277646979
986,650,1736277646986
989,648,1736277646995
993,644,1736277647003
995,642,1736277647011
999,639,1736277647018
1003,637,1736277647025
1017,629,1736277647033
1037,619,1736277647041
1061,609,1736277647048
1089,595,1736277647057
1121,583,1736277647064
1153,569,1736277647073
1183,559,1736277647081
1215,551,1736277647087
1259,545,1736277647095
1305,545,1736277647102
1341,545,1736277647111
1387,545,1736277647118
1433,545,1736277647127
1479,545,1736277647135
1521,545,1736277647142
1553,547,1736277647151
1579,547,1736277647157
1609,547,1736277647165
1641,547,1736277647173
1661,547,1736277647180
1687,547,1736277647189
1700,547,1736277647197
1705,547,1736277647205
1706,546,1736277647212
1707,546,1736277647264
1709,546,1736277647274
1711,546,1736277647282
1713,545,1736277647288
1714,545,1736277647295
1713,545,1736277647332
1711,545,1736277647342
1708,546,1736277647349
1704,546,1736277647356
1700,547,1736277647362
1692,547,1736277647370
1685,547,1736277647378
1682,547,1736277647385
1679,546,1736277647392
1676,546,1736277647400
1673,546,1736277647408
1669,546,1736277647417
1661,546,1736277647424
1651,546,1736277647433
1636,544,1736277647440
1606,544,1736277647448
1576,544,1736277647454
1548,542,1736277647463
1528,540,1736277647470
1499,540,1736277647479
1479,540,1736277647486
1469,540,1736277647495
1462,540,1736277647502
1461,540,1736277647511
1460,540,1736277647546
1459,540,1736277647557
1457,541,1736277647564
1451,541,1736277647571
1445,542,1736277647579
1433,542,1736277647587
1424,542,1736277647594
1419,542,1736277647603
1414,542,1736277647611
1412,542,1736277647618
1413,541,1736277647678
1414,541,1736277647689
1417,540,1736277647696
1420,540,1736277647702
1423,539,1736277647708
1432,538,1736277647719
1441,537,1736277647726
1452,537,1736277647732
1464,537,1736277647739
1481,538,1736277647749
1496,538,1736277647756
1509,540,1736277647764
1518,542,1736277647773
1537,545,1736277647781
1552,545,1736277647787
1563,548,1736277647799
1583,548,1736277647807
1587,548,1736277647814
1596,548,1736277647821
1600,548,1736277647827
1603,549,1736277647834
1606,549,1736277647842
1609,549,1736277647850
1612,549,1736277647859
1615,549,1736277647866
1617,549,1736277647873
1620,549,1736277647880
1621,549,1736277647889
1622,549,1736277647896
1621,550,1736277647962
1615,552,1736277647974
1609,555,1736277647986
1604,556,1736277647993
1591,559,1736277648000
1584,560,1736277648011
1570,565,1736277648018
1558,570,1736277648025
1553,572,1736277648035
1545,574,1736277648042
1543,575,1736277648048
1540,577,1736277648054
1537,581,1736277648062
1534,585,1736277648077
1531,592,1736277648084
1524,604,1736277648091
1515,619,1736277648097
1508,629,1736277648106
1501,637,1736277648113
1491,645,1736277648119
1482,649,1736277648132
1479,651,1736277648139
1475,652,1736277648145
1471,653,1736277648152
1463,655,1736277648162
1458,655,1736277648169
1449,657,1736277648176
1424,660,1736277648183
1404,660,1736277648192
1377,662,1736277648198
1353,662,1736277648205
1335,662,1736277648216
1319,662,1736277648224
1309,662,1736277648231
1290,661,1736277648238
1277,655,1736277648247
1268,652,1736277648254
1259,647,1736277648262
1253,643,1736277648269
1247,638,1736277648277
1245,635,1736277648286
1240,629,1736277648294
1236,622,1736277648302
1226,609,1736277648309
1214,587,1736277648316
1204,567,1736277648323
1203,564,1736277648330
1197,549,1736277648338
1195,543,1736277648345
1195,541,1736277648356
1197,541,1736277648363
1201,540,1736277648370
1204,540,1736277648377
1215,540,1736277648386
1223,540,1736277648393
1238,540,1736277648401
1245,538,1736277648408
1261,538,1736277648416
1266,538,1736277648423
1273,542,1736277648435
1273,544,1736277648442
1274,548,1736277648450
1273,554,1736277648457
1269,559,1736277648464
1265,563,1736277648472
1259,568,1736277648484
1252,571,1736277648493
1240,574,1736277648500
1231,575,1736277648507
1214,575,1736277648520
1212,575,1736277648527
1209,573,1736277648534
1208,571,1736277648540
1208,568,1736277648549
1208,564,1736277648556
1211,559,1736277648564
1218,554,1736277648572
1227,551,1736277648581
1232,550,1736277648589
1245,550,1736277648597
1259,550,1736277648605
1274,550,1736277648612
1288,550,1736277648619
1294,551,1736277648626
1300,554,1736277648635
1301,555,1736277648642
1302,555,1736277648651
1301,556,1736277648659
1299,558,1736277648666
1293,560,1736277648675
1287,561,1736277648683
1271,565,1736277648690
1256,565,1736277648699
1243,565,1736277648707
1236,563,1736277648715
1220,558,1736277648721
1213,555,1736277648728
1210,551,1736277648737
1209,548,1736277648745
1209,544,1736277648753
1210,539,1736277648760
1215,531,1736277648769
1224,528,1736277648777
1235,527,1736277648786
1246,527,1736277648793
1258,527,1736277648800
1280,530,1736277648811
1291,536,1736277648818
1297,540,1736277648824
1304,550,1736277648831
1304,556,1736277648841
1304,565,1736277648848
1303,568,1736277648855
1297,574,1736277648865
1290,577,1736277648871
1286,578,1736277648878
1272,579,1736277648887
1267,579,1736277648893
1252,576,1736277648901
1239,571,1736277648913
1235,568,1736277648921
1229,563,1736277648927
1228,560,1736277648933
1227,555,1736277648940
1227,548,1736277648949
1230,534,1736277648955
1235,531,1736277648962
1242,530,1736277648970
1252,528,1736277648979
1270,528,1736277648992
1284,528,1736277649000
1297,528,1736277649007
1305,533,1736277649013
1313,539,1736277649019
1314,543,1736277649026
1314,549,1736277649035
1310,555,1736277649042
1303,559,1736277649053
1299,561,1736277649059
1286,563,1736277649066
1274,565,1736277649074
1261,565,1736277649082
1251,565,1736277649089
1240,563,1736277649097
1231,560,1736277649104
1228,559,1736277649113
1224,556,1736277649120
1223,553,1736277649129
1223,550,1736277649136
1223,547,1736277649145
1227,545,1736277649151
1230,545,1736277649158
1234,544,1736277649167
1242,544,1736277649175
1244,545,1736277649182
1248,547,1736277649191
1251,549,1736277649199
1251,550,1736277649207
1251,552,1736277649215
1250,554,1736277649223
1249,555,1736277649230
1246,556,1736277649238
1241,556,1736277649247
1233,556,1736277649255
1223,556,1736277649262
1211,556,1736277649269
1199,553,1736277649277
1190,550,1736277649284
1188,549,1736277649292
1185,546,1736277649300
1184,544,1736277649314
1184,539,1736277649321
1184,534,1736277649327
1187,530,1736277649333
1190,526,1736277649339
1195,524,1736277649350
1198,522,1736277649357
1202,521,1736277649364
1207,523,1736277649374
1209,524,1736277649382
1210,526,1736277649389
1210,529,1736277649396
1210,533,1736277649403
1208,535,1736277649410
1206,538,1736277649422
1203,540,1736277649429
1199,544,1736277649436
1196,545,1736277649443
1191,546,1736277649453
1190,546,1736277649460
1189,546,1736277649471
1189,545,1736277649490
1189,542,1736277649497
1189,539,1736277649503
1190,536,1736277649510
1191,535,1736277649518
1192,534,1736277649526
1194,534,1736277649534
1195,534,1736277649543
1196,534,1736277649556
1195,535,1736277649588
1194,535,1736277649599
1191,536,1736277649606
1185,537,1736277649612
1180,537,1736277649618
1167,537,1736277649627
1153,539,1736277649634
1144,539,1736277649643
1130,542,1736277649651
1102,546,1736277649657
1078,550,1736277649665
1048,556,1736277649677
1012,562,1736277649684
972,570,1736277649691
940,576,1736277649697
900,582,1736277649708
864,588,1736277649715
832,592,1736277649722
786,600,1736277649728
756,606,1736277649735
710,616,1736277649743
678,626,1736277649756
644,640,1736277649764
610,654,1736277649771
582,668,1736277649778
556,680,1736277649785
538,688,1736277649793
521,698,1736277649801
506,703,1736277649808
498,706,1736277649815
488,711,1736277649829
481,713,1736277649837
477,716,1736277649844
475,717,1736277649852
474,717,1736277649859
475,717,1736277649866
476,717,1736277649872
481,716,1736277649879
488,715,1736277649887
493,713,1736277649893
496,711,1736277649901
498,709,1736277649908
499,708,1736277649917
499,707,1736277649925
498,707,1736277649958
496,708,1736277649968
493,710,1736277649976
491,712,1736277649983
491,713,1736277649989
490,714,1736277649997
490,715,1736277650003
491,717,1736277650011
494,717,1736277650018
497,718,1736277650027
501,718,1736277650035
510,719,1736277650043
521,719,1736277650050
530,722,1736277650059
533,723,1736277650066
536,724,1736277650072
537,726,1736277650081
537,729,1736277650089
537,732,1736277650097
533,743,1736277650105
527,753,1736277650113
521,761,1736277650120
513,768,1736277650129
509,772,1736277650136
505,774,1736277650145
500,777,1736277650152
497,779,1736277650161
494,780,1736277650169
493,780,1736277650177
494,778,1736277650206
497,776,1736277650216
502,770,1736277650224
516,760,1736277650231
526,753,1736277650240
539,750,1736277650247
560,748,1736277650255
572,748,1736277650263
581,751,1736277650271
592,756,1736277650280
599,762,1736277650287
602,767,1736277650298
604,771,1736277650305
605,775,1736277650312
605,779,1736277650321
604,783,1736277650329
601,787,1736277650337
598,791,1736277650345
593,796,1736277650352
583,802,1736277650363
577,805,1736277650370
572,805,1736277650379
563,805,1736277650387
556,805,1736277650394
552,804,1736277650402
550,802,1736277650411
549,801,1736277650418
549,798,1736277650426
555,788,1736277650434
568,776,1736277650445
585,767,1736277650453
605,759,1736277650461
631,753,1736277650468
653,753,1736277650477
681,753,1736277650484
694,755,1736277650492
701,758,1736277650501
702,759,1736277650508
702,760,1736277650516
703,760,1736277650550
705,758,1736277650561
709,754,1736277650568
715,748,1736277650574
721,743,1736277650582
733,732,1736277650590
753,716,1736277650599
785,696,1736277650606
817,676,1736277650615
841,664,1736277650623
881,646,1736277650634
935,620,1736277650642
969,602,1736277650648
1013,582,1736277650657
1049,562,1736277650665
1077,546,1736277650673
1113,522,1736277650681
1145,498,1736277650689
1177,474,1736277650696
1215,444,1736277650705
1245,424,1736277650713
1267,416,1736277650723
1291,414,1736277650730
1317,418,1736277650739
1330,422,1736277650746
1343,428,1736277650755
1346,433,1736277650762
1349,435,1736277650771
1350,438,1736277650779
1351,438,1736277650787
1351,438,1736277650855
1350,438,1736277650866
1347,438,1736277650873
1344,437,1736277650879
1338,433,1736277650885
1331,426,1736277650893
1325,419,1736277650901
1320,406,1736277650909
1317,398,1736277650916
1313,381,1736277650923
1309,359,1736277650931
1303,333,1736277650944
1301,307,1736277650952
1301,300,1736277650958
1301,292,1736277650965
1302,292,1736277650972
1303,291,1736277650979
1305,290,1736277650992
1308,289,1736277650999
1311,288,1736277651005
1316,287,1736277651012
1322,286,1736277651018
1325,286,1736277651024
1340,287,1736277651032
1355,293,1736277651041
1372,304,1736277651048
1385,318,1736277651056
1395,330,1736277651063
1399,342,1736277651071
1399,349,1736277651083
1399,353,1736277651091
1394,357,1736277651098
1386,361,1736277651105
1379,363,1736277651112
1374,363,1736277651119
1367,363,1736277651132
1354,363,1736277651140
1343,363,1736277651147
1326,361,1736277651154
1315,359,1736277651160
1311,358,1736277651168
1310,357,1736277651175
1310,356,1736277651192
1312,356,1736277651200
1314,355,1736277651207
1315,354,1736277651215
1319,352,1736277651222
1325,348,1736277651229
1333,345,1736277651236
1338,342,1736277651244
1342,342,1736277651251
1345,342,1736277651259
1347,342,1736277651271
1348,342,1736277651278
1348,343,1736277651289
1347,344,1736277651297
1345,345,1736277651303
1342,347,1736277651314
1336,350,1736277651321
1329,351,1736277651327
1320,352,1736277651337
1315,352,1736277651345
1312,352,1736277651353
1311,352,1736277651361
1311,351,1736277651371
1311,349,1736277651378
1312,346,1736277651387
1314,343,1736277651395
1317,341,1736277651403
1322,339,1736277651411
1325,338,1736277651418
1328,338,1736277651427
1335,338,1736277651435
1341,338,1736277651441
1346,340,1736277651448
1348,344,1736277651457
1349,346,1736277651465
1348,349,1736277651473
1344,353,1736277651481
1338,357,1736277651491
1334,359,1736277651498
1321,362,1736277651505
1310,364,1736277651514
1302,364,1736277651526
1297,364,1736277651534
1293,363,1736277651541
1291,362,1736277651548
1290,360,1736277651555
1290,357,1736277651562
1290,356,1736277651574
1293,352,1736277651581
1302,343,1736277651589
1306,340,1736277651597
1317,334,1736277651604
1327,333,1736277651612
1341,331,1736277651620
1348,331,1736277651631
1361,331,1736277651639
1366,336,1736277651647
1368,339,1736277651655
1368,343,1736277651663
1367,346,1736277651671
1364,351,1736277651678
1361,353,1736277651687
1358,355,1736277651698
1351,356,1736277651705
1345,358,1736277651713
1333,358,1736277651721
1324,358,1736277651729
1322,357,1736277651737
1319,355,1736277651744
1316,350,1736277651753
1316,348,1736277651761
1316,344,1736277651769
1320,335,1736277651779
1324,328,1736277651787
1334,317,1736277651796
1338,313,1736277651805
1346,310,1736277651812
1353,309,1736277651823
1361,309,1736277651830
1364,311,1736277651837
1366,315,1736277651846
1366,317,1736277651854
1365,320,1736277651862
1362,325,1736277651871
1355,329,1736277651878
1350,331,1736277651885
1343,334,1736277651896
1336,337,1736277651903
1327,338,1736277651913
1324,338,1736277651921
1323,338,1736277651927
1323,337,1736277651943
1324,334,1736277651951
1326,331,1736277651962
1328,329,1736277651969
1330,329,1736277651975
1331,329,1736277651993
1330,331,1736277652013
1328,336,1736277652023
1327,345,1736277652030
1320,361,1736277652038
1315,369,1736277652047
1307,382,1736277652059
1294,399,1736277652067
1280,414,1736277652074
1271,426,1736277652083
1252,444,1736277652090
1240,458,1736277652101
1219,484,1736277652109
1209,500,1736277652116
1191,525,1736277652123
1177,543,1736277652131
1165,559,1736277652138
1152,576,1736277652150
1143,586,1736277652158
1135,596,1736277652165
1131,600,1736277652172
1129,604,1736277652179
1128,605,1736277652187
1128,606,1736277652198
1128,607,1736277652210
1130,607,1736277652218
1131,608,1736277652224
1133,609,1736277652231
1135,612,1736277652238
1138,615,1736277652245
1142,618,1736277652259
1146,622,1736277652267
1153,626,1736277652274
1161,630,1736277652281
1176,635,1736277652288
1191,639,1736277652294
1214,639,1736277652301
1225,639,1736277652308
1242,637,1736277652315
1252,635,1736277652325
1257,635,1736277652332
1258,635,1736277652339
1257,636,1736277652368
1249,638,1736277652378
1237,638,1736277652384
1229,639,1736277652393
1213,639,1736277652401
1201,639,1736277652408
1196,638,1736277652417
1191,637,1736277652425
1190,636,1736277652433
1190,634,1736277652441
1190,631,1736277652448
1195,627,1736277652455
1200,626,1736277652463
1208,623,1736277652471
1218,623,1736277652479
1231,623,1736277652487
1246,623,1736277652495
1262,623,1736277652503
1274,625,1736277652511
1282,626,1736277652524
1287,629,1736277652531
1289,631,1736277652538
1289,633,1736277652544
1289,635,1736277652550
1288,638,1736277652557
